,hgnc_symbol,human_ensembl_gene_id,mouse_ensembl_gene_id,mgi_symbol
42,TUBG1,ENSG00000131462,ENSMUSG00000035198,Tubg1
43,TTC9,ENSG00000133985,ENSMUSG00000042734,Ttc9
44,TTLL4,ENSG00000135912,ENSMUSG00000033257,Ttll4
45,TTYH3,ENSG00000136295,ENSMUSG00000036565,Ttyh3
46,TTC5,ENSG00000136319,ENSMUSG00000006288,Ttc5
47,TXN,ENSG00000136810,ENSMUSG00000028367,Txn1
48,TUBB2A,ENSG00000137267,ENSMUSG00000058672,Tubb2a
49,TUBB2B,ENSG00000137285,ENSMUSG00000045136,Tubb2b
50,TTPA,ENSG00000137561,ENSMUSG00000073988,Ttpa
51,TUBGCP4,ENSG00000137822,ENSMUSG00000027263,Tubgcp4
52,TTLL7,ENSG00000137941,ENSMUSG00000036745,Ttll7
53,TTLL8,ENSG00000138892,ENSMUSG00000022388,Ttll8
54,TTYH2,ENSG00000141540,ENSMUSG00000034714,Ttyh2
55,TUFT1,ENSG00000143367,ENSMUSG00000005968,Tuft1
56,TUT1,ENSG00000149016,ENSMUSG00000071645,Tut1
57,TWF1,ENSG00000151239,ENSMUSG00000022451,Twf1
58,TXNDC11,ENSG00000153066,ENSMUSG00000022498,Txndc11
59,TTC39B,ENSG00000155158,ENSMUSG00000038172,Ttc39b
60,TTN,ENSG00000155657,ENSMUSG00000051747,Ttn
61,TTC9C,ENSG00000162222,ENSMUSG00000071660,Ttc9c
62,TTLL10,ENSG00000162571,ENSMUSG00000029074,Ttll10
63,TXLNB,ENSG00000164440,ENSMUSG00000039891,Txlnb
64,TTC8,ENSG00000165533,ENSMUSG00000021013,Ttc8
65,TTC7B,ENSG00000165914,ENSMUSG00000033530,Ttc7b
66,TUB,ENSG00000166402,ENSMUSG00000031028,Tub
67,TUBA1A,ENSG00000167552,ENSMUSG00000072235,Tuba1a
68,TUBA1C,ENSG00000167553,ENSMUSG00000043091,Tuba1c
69,TTYH1,ENSG00000167614,ENSMUSG00000030428,Ttyh1
70,TTC39C,ENSG00000168234,ENSMUSG00000024424,Ttc39c
71,TXNDC2,ENSG00000168454,ENSMUSG00000050612,Txndc2
72,TTLL6,ENSG00000170703,ENSMUSG00000038756,Ttll6
73,TTC36,ENSG00000172425,ENSMUSG00000039438,Ttc36
74,TTC9B,ENSG00000174521,ENSMUSG00000007944,Ttc9b
75,TTLL11,ENSG00000175764,ENSMUSG00000026885,Ttll11
76,TUBB6,ENSG00000176014,ENSMUSG00000001473,Tubb6
77,TUBAL3,ENSG00000178462,ENSMUSG00000021216,Tubal3
78,TUFM,ENSG00000178952,ENSMUSG00000073838,Tufm
79,TUBA8,ENSG00000183785,ENSMUSG00000030137,Tuba8
80,TTC32,ENSG00000183891,ENSMUSG00000066637,Ttc32
81,TUBB4B,ENSG00000188229,ENSMUSG00000036752,Tubb4b
82,TUBB,ENSG00000196230,ENSMUSG00000001525,Tubb5
83,TUBA3C,ENSG00000198033,ENSMUSG00000067338,Tuba3b
84,TUSC1,ENSG00000198680,ENSMUSG00000054000,Tusc1
85,TTLL13,ENSG00000213471,ENSMUSG00000045467,Ttll13
86,TTLL3,ENSG00000214021,ENSMUSG00000030276,Ttll3
87,TTC34,ENSG00000215912,ENSMUSG00000046637,Ttc34
88,TWIST2,ENSG00000233608,ENSMUSG00000007805,Twist2
89,TXNDC5,ENSG00000239264,ENSMUSG00000038991,Txndc5
90,TTC4,ENSG00000243725,ENSMUSG00000025413,Ttc4
91,TWF2,ENSG00000247596,ENSMUSG00000023277,Twf2
92,TUG1,ENSG00000253352,ENSMUSG00000056579,Tug1
93,TUBB3,ENSG00000258947,ENSMUSG00000062380,Tubb3
94,TUBGCP5,ENSG00000275835,ENSMUSG00000033790,Tubgcp5
95,,,ENSMUSG00000012609,Ttll5
96,,,ENSMUSG00000046196,Ttc39d
97,,,ENSMUSG00000067702,Tuba3a
98,,,ENSMUSG00000113275,Tubb2a-ps2
0,UBE3C,ENSG00000009335,ENSMUSG00000039000,Ube3c
1,TYROBP,ENSG00000011600,ENSMUSG00000030579,Tyrobp
2,UBR2,ENSG00000024048,ENSMUSG00000023977,Ubr2
3,TYMP,ENSG00000025708,ENSMUSG00000022615,Tymp
4,UBA6,ENSG00000033178,ENSMUSG00000035898,Uba6
5,U2AF2,ENSG00000063244,ENSMUSG00000030435,U2af2
6,UBE2D1,ENSG00000072401,ENSMUSG00000019927,Ube2d1
7,UBE2T,ENSG00000077152,ENSMUSG00000026429,Ube2t
8,TYR,ENSG00000077498,ENSMUSG00000004651,Tyr
9,UBE2A,ENSG00000077721,ENSMUSG00000016308,Ube2a
10,UBE2K,ENSG00000078140,ENSMUSG00000029203,Ube2k
11,UBA5,ENSG00000081307,ENSMUSG00000032557,Uba5
12,TXNL1,ENSG00000091164,ENSMUSG00000024583,Txnl1
13,TYRO3,ENSG00000092445,ENSMUSG00000027298,Tyro3
14,UBE2I,ENSG00000103275,ENSMUSG00000015120,Ube2i
15,UBFD1,ENSG00000103353,ENSMUSG00000030870,Ubfd1
16,UBE2W,ENSG00000104343,ENSMUSG00000025939,Ube2w
17,TYK2,ENSG00000105397,ENSMUSG00000032175,Tyk2
18,TYRP1,ENSG00000107165,ENSMUSG00000005994,Tyrp1
19,UBE2R2,ENSG00000107341,ENSMUSG00000036241,Ube2r2
20,UBE2S,ENSG00000108106,ENSMUSG00000060860,Ube2s
21,UBE4A,ENSG00000110344,ENSMUSG00000059890,Ube4a
22,UBE3A,ENSG00000114062,ENSMUSG00000025326,Ube3a
23,TXNDC9,ENSG00000115514,ENSMUSG00000058407,Txndc9
24,UAP1,ENSG00000117143,ENSMUSG00000026670,Uap1
25,UBE3D,ENSG00000118420,ENSMUSG00000032415,Ube2cbp
26,UBN1,ENSG00000118900,ENSMUSG00000039473,Ubn1
27,UBE2B,ENSG00000119048,ENSMUSG00000020390,Ube2b
28,UBIAD1,ENSG00000120942,ENSMUSG00000047719,Ubiad1
29,UBL3,ENSG00000122042,ENSMUSG00000001687,Ubl3
30,UBA2,ENSG00000126261,ENSMUSG00000052997,Uba2
31,UBAC1,ENSG00000130560,ENSMUSG00000036352,Ubac1
32,UBE2M,ENSG00000130725,ENSMUSG00000005575,Ube2m
33,UBE4B,ENSG00000130939,ENSMUSG00000028960,Ube4b
34,UBA1,ENSG00000130985,ENSMUSG00000001924,Uba1
35,UBE2G1,ENSG00000132388,ENSMUSG00000020794,Ube2g1
36,UBAC2,ENSG00000134882,ENSMUSG00000041765,Ubac2
37,UBQLN1,ENSG00000135018,ENSMUSG00000005312,Ubqln1
38,UBAP2,ENSG00000137073,ENSMUSG00000028433,Ubap2
39,UACA,ENSG00000137831,ENSMUSG00000034485,Uaca
40,UBL7,ENSG00000138629,ENSMUSG00000055720,Ubl7
41,UBE2Q2,ENSG00000140367,ENSMUSG00000032307,Ube2q2
42,TXNL4B,ENSG00000140830,ENSMUSG00000031723,Txnl4b
43,TXNL4A,ENSG00000141759,ENSMUSG00000057130,Txnl4a
44,UBAP2L,ENSG00000143569,ENSMUSG00000042520,Ubap2l
45,UBA3,ENSG00000144744,ENSMUSG00000030061,Uba3
46,UBC,ENSG00000150991,ENSMUSG00000008348,Ubc
47,UBE3B,ENSG00000151148,ENSMUSG00000029577,Ube3b
48,UBP1,ENSG00000153560,ENSMUSG00000009741,Ubp1
49,UBASH3B,ENSG00000154127,ENSMUSG00000032020,Ubash3b
50,TYSND1,ENSG00000156521,ENSMUSG00000020087,Tysnd1
51,UBE2L6,ENSG00000156587,ENSMUSG00000027078,Ube2l6
52,UBN2,ENSG00000157741,ENSMUSG00000038538,Ubn2
53,UBE2Z,ENSG00000159202,ENSMUSG00000014349,Ube2z
54,UBR1,ENSG00000159459,ENSMUSG00000027272,Ubr1
55,UBE2J2,ENSG00000160087,ENSMUSG00000023286,Ube2j2
56,UBASH3A,ENSG00000160185,ENSMUSG00000042345,Ubash3a
57,U2AF1,ENSG00000160201,ENSMUSG00000061613,U2af1
58,UBE2Q1,ENSG00000160714,ENSMUSG00000042572,Ube2q1
59,UBQLN4,ENSG00000160803,ENSMUSG00000008604,Ubqln4
60,U2AF1L4,ENSG00000161265,ENSMUSG00000078765,U2af1l4
61,TYW3,ENSG00000162623,ENSMUSG00000047583,Tyw3
62,UBLCP1,ENSG00000164332,ENSMUSG00000041231,Ublcp1
63,UBAP1,ENSG00000165006,ENSMUSG00000028437,Ubap1
64,UBE2V2,ENSG00000169139,ENSMUSG00000022674,Ube2v2
65,UBE2E3,ENSG00000170035,ENSMUSG00000027011,Ube2e3
66,UBE2E1,ENSG00000170142,ENSMUSG00000021774,Ube2e1
67,UBB,ENSG00000170315,ENSMUSG00000019505,Ubb
68,UBE2C,ENSG00000175063,ENSMUSG00000001403,Ube2c
69,UBQLNL,ENSG00000175518,ENSMUSG00000051437,Ubqlnl
70,UBQLN3,ENSG00000175520,ENSMUSG00000051618,Ubqln3
71,UBE2O,ENSG00000175931,ENSMUSG00000020802,Ube2o
72,TYMS,ENSG00000176890,ENSMUSG00000025747,Tyms
73,UBE2U,ENSG00000177414,ENSMUSG00000069733,Ube2u
74,UBE2N,ENSG00000177889,ENSMUSG00000074781,Ube2n
75,UBE2NL,ENSG00000276380,ENSMUSG00000074781,Ube2n
76,UBA7,ENSG00000182179,ENSMUSG00000032596,Uba7
77,UBE2E2,ENSG00000182247,ENSMUSG00000058317,Ube2e2
78,UBE2F,ENSG00000184182,ENSMUSG00000034343,Ube2f
79,TXNRD2,ENSG00000184470,ENSMUSG00000075704,Txnrd2
80,UBE2G2,ENSG00000184787,ENSMUSG00000009293,Ube2g2
81,UBOX5,ENSG00000185019,ENSMUSG00000027300,Ubox5
82,UBE2L3,ENSG00000185651,ENSMUSG00000038965,Ube2l3
83,UBL4B,ENSG00000186150,ENSMUSG00000055891,Ubl4b
84,UBE2H,ENSG00000186591,ENSMUSG00000039159,Ube2h
85,UBQLN2,ENSG00000188021,ENSMUSG00000050148,Ubqln2
86,UAP1L1,ENSG00000197355,ENSMUSG00000026956,Uap1l1
87,TXNRD3,ENSG00000197763,ENSMUSG00000000811,Txnrd3
88,TXNRD1,ENSG00000198431,ENSMUSG00000020250,Txnrd1
89,UBE2J1,ENSG00000198833,ENSMUSG00000028277,Ube2j1
90,TYW1,ENSG00000198874,ENSMUSG00000056310,Tyw1
91,TYW1B,ENSG00000277149,ENSMUSG00000056310,Tyw1
92,TXNDC8,ENSG00000204193,ENSMUSG00000038709,Txndc8
93,UBD,ENSG00000213886,ENSMUSG00000035186,Ubd
94,UBE2QL1,ENSG00000215218,ENSMUSG00000052981,Ube2ql1
95,UBE2V1,ENSG00000244687,ENSMUSG00000078923,Ube2v1
96,TXNIP,ENSG00000265972,ENSMUSG00000038393,Txnip
97,,,ENSMUSG00000029409,U90926
98,,,ENSMUSG00000078578,Ube2d3
99,,,ENSMUSG00000084786,Ubl5
100,,,ENSMUSG00000090137,Uba52
101,,,ENSMUSG00000112222,Tyms-ps
0,UBR7,ENSG00000012963,ENSMUSG00000041712,Ubr7
1,UNKL,ENSG00000059145,ENSMUSG00000015127,Unkl
2,UNG,ENSG00000076248,ENSMUSG00000029591,Ung
3,ULK2,ENSG00000083290,ENSMUSG00000004798,Ulk2
4,UIMC1,ENSG00000087206,ENSMUSG00000025878,Uimc1
5,UNC13D,ENSG00000092929,ENSMUSG00000057948,Unc13d
6,UPB1,ENSG00000100024,ENSMUSG00000033427,Upb1
7,UGGT2,ENSG00000102595,ENSMUSG00000042104,Uggt2
8,UBR5,ENSG00000104517,ENSMUSG00000037487,Ubr5
9,UBXN8,ENSG00000104691,ENSMUSG00000052906,Ubxn8
10,UNC5B,ENSG00000107731,ENSMUSG00000020099,Unc5b
11,UBTF,ENSG00000108312,ENSMUSG00000020923,Ubtf
12,UNC119,ENSG00000109103,ENSMUSG00000002058,Unc119
13,UCP1,ENSG00000109424,ENSMUSG00000031710,Ucp1
14,UFSP2,ENSG00000109775,ENSMUSG00000031634,Ufsp2
15,UGDH,ENSG00000109814,ENSMUSG00000029201,Ugdh
16,UNC93B1,ENSG00000110057,ENSMUSG00000036908,Unc93b1
17,UNC93A,ENSG00000112494,ENSMUSG00000067049,Unc93a
18,UNC5A,ENSG00000113763,ENSMUSG00000025876,Unc5a
19,UMPS,ENSG00000114491,ENSMUSG00000022814,Umps
20,UNC50,ENSG00000115446,ENSMUSG00000026111,Unc50
21,UCHL5,ENSG00000116750,ENSMUSG00000018189,Uchl5
22,UCHL3,ENSG00000118939,ENSMUSG00000022111,Uchl3
23,UCHL3,ENSG00000118939,ENSMUSG00000035337,Uchl4
24,UFM1,ENSG00000120686,ENSMUSG00000027746,Ufm1
25,UNC5CL,ENSG00000124602,ENSMUSG00000043592,Unc5cl
26,UBR4,ENSG00000127481,ENSMUSG00000066036,Ubr4
27,UNC13A,ENSG00000130477,ENSMUSG00000034799,Unc13a
28,UCK1,ENSG00000130717,ENSMUSG00000002550,Uck1
29,UNK,ENSG00000132478,ENSMUSG00000020770,Unk
30,UNC79,ENSG00000133958,ENSMUSG00000021198,Unc79
31,UGT2A3,ENSG00000135220,ENSMUSG00000035780,Ugt2a3
32,UGGT1,ENSG00000136731,ENSMUSG00000037470,Uggt1
33,UNC13C,ENSG00000137766,ENSMUSG00000062151,Unc13c
34,ULK3,ENSG00000140474,ENSMUSG00000032308,Ulk3
35,UNC45A,ENSG00000140553,ENSMUSG00000030533,Unc45a
36,UNC45B,ENSG00000141161,ENSMUSG00000018845,Unc45b
37,UCK2,ENSG00000143179,ENSMUSG00000026558,Uck2
38,UFC1,ENSG00000143222,ENSMUSG00000062963,Ufc1
39,UBXN4,ENSG00000144224,ENSMUSG00000026353,Ubxn4
40,UBR3,ENSG00000144357,ENSMUSG00000044308,Ubr3
41,UNC80,ENSG00000144406,ENSMUSG00000055567,Unc80
42,UCN2,ENSG00000145040,ENSMUSG00000049699,Ucn2
43,UHRF2,ENSG00000147854,ENSMUSG00000024817,Uhrf2
44,UGCG,ENSG00000148154,ENSMUSG00000028381,Ugcg
45,UEVLD,ENSG00000151116,ENSMUSG00000043262,Uevld
46,UHMK1,ENSG00000152332,ENSMUSG00000026667,Uhmk1
47,UCHL1,ENSG00000154277,ENSMUSG00000029223,Uchl1
48,UNC5D,ENSG00000156687,ENSMUSG00000063626,Unc5d
49,UBXN11,ENSG00000158062,ENSMUSG00000012126,Ubxn11
50,UBXN1,ENSG00000162191,ENSMUSG00000071655,Ubxn1
51,UBXN10,ENSG00000162543,ENSMUSG00000043621,Ubxn10
52,UCN,ENSG00000163794,ENSMUSG00000038676,Ucn
53,UBXN7,ENSG00000163960,ENSMUSG00000053774,Ubxn7
54,UNCX,ENSG00000164853,ENSMUSG00000029546,Uncx
55,UCMA,ENSG00000165623,ENSMUSG00000026668,Ucma
56,UBTD1,ENSG00000165886,ENSMUSG00000025171,Ubtd1
57,UGT1A6,ENSG00000167165,ENSMUSG00000054545,Ugt1a6a
58,UGT1A6,ENSG00000167165,ENSMUSG00000090124,Ugt1a7c
59,UGT1A6,ENSG00000167165,ENSMUSG00000090145,Ugt1a6b
60,UBXN6,ENSG00000167671,ENSMUSG00000019578,Ubxn6
61,ULK4,ENSG00000168038,ENSMUSG00000040936,Ulk4
62,UBTD2,ENSG00000168246,ENSMUSG00000044949,Ubtd2
63,UGT3A2,ENSG00000168671,ENSMUSG00000049152,Ugt3a2
64,UGT3A2,ENSG00000168671,ENSMUSG00000072664,Ugt3a1
65,UMOD,ENSG00000169344,ENSMUSG00000030963,Umod
66,UGP2,ENSG00000169764,ENSMUSG00000001891,Ugp2
67,UGT2A1,ENSG00000173610,ENSMUSG00000106677,Ugt2a1
68,UBXN2A,ENSG00000173960,ENSMUSG00000020634,Ubxn2a
69,UGT8,ENSG00000174607,ENSMUSG00000032854,Ugt8a
70,UCP3,ENSG00000175564,ENSMUSG00000032942,Ucp3
71,UCP2,ENSG00000175567,ENSMUSG00000033685,Ucp2
72,UNC119B,ENSG00000175970,ENSMUSG00000046562,Unc119b
73,UFSP1,ENSG00000176125,ENSMUSG00000051502,Ufsp1
74,ULK1,ENSG00000177169,ENSMUSG00000029512,Ulk1
75,UMODL1,ENSG00000177398,ENSMUSG00000054134,Umodl1
76,UCN3,ENSG00000178473,ENSMUSG00000044988,Ucn3
77,UNC5C,ENSG00000182168,ENSMUSG00000059921,Unc5c
78,UCKL1,ENSG00000198276,ENSMUSG00000089917,Uckl1
79,UNC13B,ENSG00000198722,ENSMUSG00000028456,Unc13b
80,UBXN2B,ENSG00000215114,ENSMUSG00000028243,Ubxn2b
81,UGT1A9,ENSG00000241119,ENSMUSG00000090165,Ugt1a10
82,UGT1A8,ENSG00000242366,ENSMUSG00000090165,Ugt1a10
83,UGT1A10,ENSG00000242515,ENSMUSG00000090165,Ugt1a10
84,UGT1A7,ENSG00000244122,ENSMUSG00000090165,Ugt1a10
85,UGT1A9,ENSG00000241119,ENSMUSG00000090175,Ugt1a9
86,UGT1A8,ENSG00000242366,ENSMUSG00000090175,Ugt1a9
87,UGT1A10,ENSG00000242515,ENSMUSG00000090175,Ugt1a9
88,UGT1A7,ENSG00000244122,ENSMUSG00000090175,Ugt1a9
89,UGT1A1,ENSG00000241635,ENSMUSG00000089960,Ugt1a1
90,UGT1A4,ENSG00000244474,ENSMUSG00000089943,Ugt1a5
91,UGT1A3,ENSG00000288702,ENSMUSG00000089943,Ugt1a5
92,UGT1A5,ENSG00000288705,ENSMUSG00000089943,Ugt1a5
93,UGT1A4,ENSG00000244474,ENSMUSG00000090171,Ugt1a2
94,UGT1A3,ENSG00000288702,ENSMUSG00000090171,Ugt1a2
95,UGT1A5,ENSG00000288705,ENSMUSG00000090171,Ugt1a2
96,UBTFL1,ENSG00000255009,ENSMUSG00000074502,Ubtfl1
97,UGT2A2,ENSG00000271271,ENSMUSG00000029268,Ugt2a2
98,UHRF1,ENSG00000276043,ENSMUSG00000001228,Uhrf1
99,,,ENSMUSG00000028186,Uox
100,,,ENSMUSG00000029260,Ugt2b34
101,,,ENSMUSG00000035811,Ugt2b35
102,,,ENSMUSG00000035836,Ugt2b1
103,,,ENSMUSG00000054630,Ugt2b5
104,,,ENSMUSG00000057425,Ugt2b37
105,,,ENSMUSG00000061906,Ugt2b38
106,,,ENSMUSG00000070704,Ugt2b36
107,,,ENSMUSG00000079685,Ulbp1
0,UPF1,ENSG00000005007,ENSMUSG00000058301,Upf1
1,USH1C,ENSG00000006611,ENSMUSG00000030838,Ush1c
2,UPP2,ENSG00000007001,ENSMUSG00000026839,Upp2
3,UQCRC1,ENSG00000010256,ENSMUSG00000025651,Uqcrc1
4,UTP18,ENSG00000011260,ENSMUSG00000054079,Utp18
5,USP2,ENSG00000036672,ENSMUSG00000032010,Usp2
6,USH2A,ENSG00000042781,ENSMUSG00000026609,Ush2a
7,USP28,ENSG00000048028,ENSMUSG00000032267,Usp28
8,UTS2,ENSG00000049247,ENSMUSG00000028963,Uts2
9,USE1,ENSG00000053501,ENSMUSG00000002395,Use1
10,USP36,ENSG00000055483,ENSMUSG00000033909,Usp36
11,USP13,ENSG00000058056,ENSMUSG00000056900,Usp13
12,USP33,ENSG00000077254,ENSMUSG00000025437,Usp33
13,USP40,ENSG00000085982,ENSMUSG00000005501,Usp40
14,USP48,ENSG00000090686,ENSMUSG00000043411,Usp48
15,UPRT,ENSG00000094841,ENSMUSG00000073016,Uprt
16,UPK3A,ENSG00000100373,ENSMUSG00000022435,Upk3a
17,USP14,ENSG00000101557,ENSMUSG00000047879,Usp14
18,USP11,ENSG00000102226,ENSMUSG00000031066,Usp11
19,USP10,ENSG00000103194,ENSMUSG00000031826,Usp10
20,USP31,ENSG00000103404,ENSMUSG00000063317,Usp31
21,UPK1A,ENSG00000105668,ENSMUSG00000006313,Upk1a
22,USF2,ENSG00000105698,ENSMUSG00000058239,Usf2
23,USP42,ENSG00000106346,ENSMUSG00000051306,Usp42
24,URGCP,ENSG00000106608,ENSMUSG00000049680,Urgcp
25,UTP6,ENSG00000108651,ENSMUSG00000035575,Utp6
26,USP46,ENSG00000109189,ENSMUSG00000054814,Usp46
27,UPK2,ENSG00000110375,ENSMUSG00000041523,Upk2
28,USP5,ENSG00000111667,ENSMUSG00000038429,Usp5
29,UST,ENSG00000111962,ENSMUSG00000047712,Ust
30,USP4,ENSG00000114316,ENSMUSG00000032612,Usp4
31,USP9Y,ENSG00000114374,ENSMUSG00000069044,Usp9y
32,UPK1B,ENSG00000114638,ENSMUSG00000049436,Upk1b
33,USP34,ENSG00000115464,ENSMUSG00000056342,Usp34
34,USP35,ENSG00000118369,ENSMUSG00000035713,Usp35
35,UTP20,ENSG00000120800,ENSMUSG00000004356,Utp20
36,USP45,ENSG00000123552,ENSMUSG00000040455,Usp45
37,USP22,ENSG00000124422,ENSMUSG00000042506,Usp22
38,USP9X,ENSG00000124486,ENSMUSG00000031010,Usp9x
39,UPF3B,ENSG00000125351,ENSMUSG00000036572,Upf3b
40,UROD,ENSG00000126088,ENSMUSG00000028684,Urod
41,UQCR11,ENSG00000127540,ENSMUSG00000020163,Uqcr11
42,USP6,ENSG00000129204,ENSMUSG00000000804,Usp32
43,USP32,ENSG00000170832,ENSMUSG00000000804,Usp32
44,USHBP1,ENSG00000130307,ENSMUSG00000034911,Ushbp1
45,USP29,ENSG00000131864,ENSMUSG00000055780,Usp26
46,UTP3,ENSG00000132467,ENSMUSG00000070697,Utp3
47,USPL1,ENSG00000132952,ENSMUSG00000041264,Uspl1
48,USP30,ENSG00000135093,ENSMUSG00000029592,Usp30
49,USP15,ENSG00000135655,ENSMUSG00000020124,Usp15
50,URB2,ENSG00000135763,ENSMUSG00000031976,Urb2
51,USP37,ENSG00000135913,ENSMUSG00000033364,Usp37
52,USP44,ENSG00000136014,ENSMUSG00000020020,Usp44
53,USP20,ENSG00000136878,ENSMUSG00000026854,Usp20
54,USP8,ENSG00000138592,ENSMUSG00000027363,Usp8
55,USO1,ENSG00000138768,ENSMUSG00000029407,Uso1
56,USP3,ENSG00000140455,ENSMUSG00000032376,Usp3
57,UQCRC2,ENSG00000140740,ENSMUSG00000030884,Uqcrc2
58,URB1,ENSG00000142207,ENSMUSG00000039929,Urb1
59,USP21,ENSG00000143258,ENSMUSG00000053483,Usp21
60,USP53,ENSG00000145390,ENSMUSG00000039701,Usp53
61,UTP23,ENSG00000147679,ENSMUSG00000022313,Utp23
62,USP6NL,ENSG00000148429,ENSMUSG00000039046,Usp6nl
63,UPF2,ENSG00000151461,ENSMUSG00000043241,Upf2
64,USP12,ENSG00000152484,ENSMUSG00000029640,Usp12
65,UTRN,ENSG00000152818,ENSMUSG00000019820,Utrn
66,USP43,ENSG00000154914,ENSMUSG00000020905,Usp43
67,USP25,ENSG00000155313,ENSMUSG00000022867,Usp25
68,USP16,ENSG00000156256,ENSMUSG00000025616,Usp16
69,UQCRB,ENSG00000156467,ENSMUSG00000021520,Uqcrb
70,UTP14A,ENSG00000156697,ENSMUSG00000063785,Utp14a
71,UTP14C,ENSG00000253797,ENSMUSG00000063785,Utp14a
72,UTP14A,ENSG00000156697,ENSMUSG00000079470,Utp14b
73,UTP14C,ENSG00000253797,ENSMUSG00000079470,Utp14b
74,USF1,ENSG00000158773,ENSMUSG00000026641,Usf1
75,UROC1,ENSG00000159650,ENSMUSG00000034456,Uroc1
76,USP24,ENSG00000162402,ENSMUSG00000028514,Usp24
77,USP1,ENSG00000162607,ENSMUSG00000028560,Usp1
78,UTP15,ENSG00000164338,ENSMUSG00000041747,Utp15
79,UQCRQ,ENSG00000164405,ENSMUSG00000044894,Uqcrq
80,USP49,ENSG00000164663,ENSMUSG00000090115,Usp49
81,USP54,ENSG00000166348,ENSMUSG00000034235,Usp54
82,URM1,ENSG00000167118,ENSMUSG00000069020,Urm1
83,USP39,ENSG00000168883,ENSMUSG00000056305,Usp39
84,UQCRFS1,ENSG00000169021,ENSMUSG00000038462,Uqcrfs1
85,UPF3A,ENSG00000169062,ENSMUSG00000038398,Upf3a
86,USP38,ENSG00000170185,ENSMUSG00000038250,Usp38
87,USP50,ENSG00000170236,ENSMUSG00000027364,Usp50
88,USP47,ENSG00000170242,ENSMUSG00000059263,Usp47
89,USP19,ENSG00000172046,ENSMUSG00000006676,Usp19
90,UQCRH,ENSG00000173660,ENSMUSG00000063882,Uqcrh
91,UQCRHL,ENSG00000233954,ENSMUSG00000063882,Uqcrh
92,USH1G,ENSG00000182040,ENSMUSG00000045288,Ush1g
93,UPP1,ENSG00000183696,ENSMUSG00000020407,Upp1
94,UQCR10,ENSG00000184076,ENSMUSG00000059534,Uqcr10
95,USP18,ENSG00000184979,ENSMUSG00000030107,Usp18
96,USP7,ENSG00000187555,ENSMUSG00000022710,Usp7
97,UROS,ENSG00000188690,ENSMUSG00000030979,Uros
98,UPK3B,ENSG00000243566,ENSMUSG00000042985,Upk3b
99,USP51,ENSG00000247746,ENSMUSG00000067215,Usp51
100,USP27X,ENSG00000273820,ENSMUSG00000046269,Usp27x
101,,,ENSMUSG00000039321,Uts2r
102,,,ENSMUSG00000047751,Utf1
103,,,ENSMUSG00000051527,Usp29
0,VIM,ENSG00000026025,ENSMUSG00000026728,Vim
1,VEZT,ENSG00000028203,ENSMUSG00000036099,Vezt
2,VCL,ENSG00000035403,ENSMUSG00000021823,Vcl
3,VCAN,ENSG00000038427,ENSMUSG00000021614,Vcan
4,VAMP3,ENSG00000049245,ENSMUSG00000028955,Vamp3
5,VASH1,ENSG00000071246,ENSMUSG00000021256,Vash1
6,VDAC3,ENSG00000078668,ENSMUSG00000008892,Vdac3
7,VAPA,ENSG00000101558,ENSMUSG00000024091,Vapa
8,VGLL1,ENSG00000102243,ENSMUSG00000031131,Vgll1
9,VAC14,ENSG00000103043,ENSMUSG00000010936,Vac14
10,VIPR2,ENSG00000106018,ENSMUSG00000011171,Vipr2
11,VAT1,ENSG00000108828,ENSMUSG00000034993,Vat1
12,VDR,ENSG00000111424,ENSMUSG00000022479,Vdr
13,VEGFA,ENSG00000112715,ENSMUSG00000023951,Vegfa
14,VIPR1,ENSG00000114812,ENSMUSG00000032528,Vipr1
15,UXS1,ENSG00000115652,ENSMUSG00000057363,Uxs1
16,VAX2,ENSG00000116035,ENSMUSG00000034777,Vax2
17,VAMP4,ENSG00000117533,ENSMUSG00000026696,Vamp4
18,VAMP8,ENSG00000118640,ENSMUSG00000050732,Vamp8
19,VAPB,ENSG00000124164,ENSMUSG00000054455,Vapb
20,VASP,ENSG00000125753,ENSMUSG00000030403,Vasp
21,UXT,ENSG00000126756,ENSMUSG00000001134,Uxt
22,VIL1,ENSG00000127831,ENSMUSG00000026175,Vil1
23,VGF,ENSG00000128564,ENSMUSG00000037428,Vgf
24,VHL,ENSG00000134086,ENSMUSG00000033933,Vhl
25,VHLL,ENSG00000189030,ENSMUSG00000033933,Vhl
26,VAV3,ENSG00000134215,ENSMUSG00000033721,Vav3
27,VILL,ENSG00000136059,ENSMUSG00000038775,Vill
28,VEZF1,ENSG00000136451,ENSMUSG00000018377,Vezf1
29,VARS2,ENSG00000137411,ENSMUSG00000038838,Vars2
30,VAMP1,ENSG00000139190,ENSMUSG00000030337,Vamp1
31,VAV1,ENSG00000141968,ENSMUSG00000034116,Vav1
32,VASH2,ENSG00000143494,ENSMUSG00000037568,Vash2
33,VGLL4,ENSG00000144560,ENSMUSG00000030315,Vgll4
34,VIP,ENSG00000146469,ENSMUSG00000019772,Vip
35,VLDLR,ENSG00000147852,ENSMUSG00000024924,Vldlr
36,VAX1,ENSG00000148704,ENSMUSG00000006270,Vax1
37,VEGFC,ENSG00000150630,ENSMUSG00000031520,Vegfc
38,VBP1,ENSG00000155959,ENSMUSG00000031197,Vbp1
39,VMA21,ENSG00000160131,ENSMUSG00000073131,Vma21
